record_id,risk_type,risk_type_ja,depth_m,hazard_source,scenario,risk_class,risk_basis
official_export_002:162,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:162,landslide,土砂災害警戒区域,,急傾斜地の崩落,,土砂災害警戒区域（指定済）,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.01,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
132000000000.0,river_flooding,洪水浸水想定区域,0.01,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:459,river_flooding,洪水浸水想定区域,0.013,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:455,river_flooding,洪水浸水想定区域,0.36,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:455,river_flooding,洪水浸水想定区域,0.358,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:455,river_flooding,洪水浸水想定区域,0.34,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:455,high_tide,高潮浸水想定,0.93,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:44,river_flooding,洪水浸水想定区域,0.01,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:110,river_flooding,洪水浸水想定区域,0.06,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
1.32209E+11,river_flooding,洪水浸水想定区域,0.01,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:355,river_flooding,洪水浸水想定区域,0.003,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
43,river_flooding,洪水浸水想定区域,0.058,浅川圏域・大栗川・三沢川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
43,landslide,土砂災害警戒区域,,急傾斜地の崩落,,土砂災害特別警戒区域（指定済）,PLATEAU building risk
official_export_002:269,river_flooding,洪水浸水想定区域,0.11,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:270,river_flooding,洪水浸水想定区域,0.11,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:413,river_flooding,洪水浸水想定区域,0.009,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.13,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,1.84,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:466,river_flooding,洪水浸水想定区域,0.011,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:477,river_flooding,洪水浸水想定区域,0.4,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:477,river_flooding,洪水浸水想定区域,0.404,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:419,river_flooding,洪水浸水想定区域,0.042,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:377,river_flooding,洪水浸水想定区域,0.27,多摩川水系多摩川・浅川・大栗川,L1（計画規模）,0.5m未満,PLATEAU building risk
official_export_002:377,river_flooding,洪水浸水想定区域,1.13,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
136,river_flooding,洪水浸水想定区域,0.11,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.16,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,1.24,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.01,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.93,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:144,river_flooding,洪水浸水想定区域,0.042,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
137,river_flooding,洪水浸水想定区域,0.48,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
132000000000.0,river_flooding,洪水浸水想定区域,0.48,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.033,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131024000000.0,river_flooding,洪水浸水想定区域,0.32,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131024000000.0,high_tide,高潮浸水想定,0.53,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,0.04,中川・綾瀬川圏域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,1.33,利根川水系中川,L1（計画規模）,0.5m以上3m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,1.66,利根川水系中川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,3.52,利根川水系利根川,L1（計画規模）,3m以上5m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,4.53,利根川水系利根川,L2（想定最大規模）,3m以上5m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,0.77,利根川水系江戸川,L1（計画規模）,0.5m以上3m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,1.54,利根川水系江戸川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
181,river_flooding,洪水浸水想定区域,0.46,利根川水系綾瀬川,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:244,river_flooding,洪水浸水想定区域,0.13,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
13104:195,river_flooding,洪水浸水想定区域,0.012,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
116,river_flooding,洪水浸水想定区域,0.004,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_001:16,river_flooding,洪水浸水想定区域,0.004,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
13104:91,river_flooding,洪水浸水想定区域,0.003,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:260,river_flooding,洪水浸水想定区域,1.24,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_002:260,river_flooding,洪水浸水想定区域,1.243,城南地区河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_002:260,high_tide,高潮浸水想定,1.15,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_003:24,river_flooding,洪水浸水想定区域,0.243,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:31,river_flooding,洪水浸水想定区域,0.047,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:32,river_flooding,洪水浸水想定区域,0.047,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:18,river_flooding,洪水浸水想定区域,0.063,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:437,river_flooding,洪水浸水想定区域,0.002,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_001:196,river_flooding,洪水浸水想定区域,0.89,城南地区河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
132136100013,river_flooding,洪水浸水想定区域,0.05,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
132000000000.0,river_flooding,洪水浸水想定区域,0.01,荒川水系黒目川・落合川・柳瀬川・空堀川・奈良橋川,L2（想定最大規模）,0.5m未満,PLATEAU building risk
132000000000.0,river_flooding,洪水浸水想定区域,0.01,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.04,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.91,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.19,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,1.94,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:375,river_flooding,洪水浸水想定区域,0.03,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
155,river_flooding,洪水浸水想定区域,0.866,神田川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
155,river_flooding,洪水浸水想定区域,0.866,荒川水系神田川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
155,high_tide,高潮浸水想定,0.18,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk
132080100075,river_flooding,洪水浸水想定区域,0.01,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
1.32209E+11,river_flooding,洪水浸水想定区域,0.01,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
205,river_flooding,洪水浸水想定区域,0.027,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
205,landslide,土砂災害警戒区域,,急傾斜地の崩落,,土砂災害警戒区域（指定済）,PLATEAU building risk
official_export_002:9,river_flooding,洪水浸水想定区域,0.001,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
132152100076,river_flooding,洪水浸水想定区域,0.77,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
132152100096,river_flooding,洪水浸水想定区域,0.77,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_001:38,river_flooding,洪水浸水想定区域,2.22,利根川水系利根川,L1（計画規模）,0.5m以上3m未満,PLATEAU building risk
official_export_001:38,river_flooding,洪水浸水想定区域,3.3,利根川水系利根川,L2（想定最大規模）,3m以上5m未満,PLATEAU building risk
13104:168,river_flooding,洪水浸水想定区域,0.147,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.16,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,1.97,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:140,river_flooding,洪水浸水想定区域,0.301,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:376,river_flooding,洪水浸水想定区域,0.301,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:140,river_flooding,洪水浸水想定区域,0.301,荒川水系神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:376,river_flooding,洪水浸水想定区域,0.301,荒川水系神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:140,river_flooding,洪水浸水想定区域,0.54,隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_002:376,river_flooding,洪水浸水想定区域,0.54,隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_002:140,high_tide,高潮浸水想定,0.98,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:376,high_tide,高潮浸水想定,0.98,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
12,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.055,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:423,river_flooding,洪水浸水想定区域,0.02,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.2,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.52,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:100,river_flooding,洪水浸水想定区域,0.117,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:100,river_flooding,洪水浸水想定区域,0.117,荒川水系神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:100,high_tide,高潮浸水想定,0.18,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk
31,river_flooding,洪水浸水想定区域,12.91,秋川・平井川流域,L2（想定最大規模）,10m以上20m未満,PLATEAU building risk
2,river_flooding,洪水浸水想定区域,0.03,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.02,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:255,river_flooding,洪水浸水想定区域,0.021,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:336,river_flooding,洪水浸水想定区域,0.2,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:336,high_tide,高潮浸水想定,1.69,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.01,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
132136100034,river_flooding,洪水浸水想定区域,0.01,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.108,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.22,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,5.69,東京都高潮浸水想定区域図（令和6年12月19日）,,5m以上10m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.25,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.98,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.057,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.05,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,1.84,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:431,river_flooding,洪水浸水想定区域,0.22,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:390,river_flooding,洪水浸水想定区域,0.176,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.252,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:10,river_flooding,洪水浸水想定区域,0.004,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:10,landslide,土砂災害警戒区域,,急傾斜地の崩落,,土砂災害特別警戒区域（指定済）,PLATEAU building risk
official_export_002:468,river_flooding,洪水浸水想定区域,0.013,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
99,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:230,river_flooding,洪水浸水想定区域,0.03,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.11,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.12,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:325,river_flooding,洪水浸水想定区域,0.12,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:382,river_flooding,洪水浸水想定区域,0.135,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
145,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
145,landslide,土砂災害警戒区域,,土石流,,土砂災害警戒区域（指定済）,PLATEAU building risk
145,landslide,土砂災害警戒区域,,急傾斜地の崩落,,土砂災害特別警戒区域（指定済）,PLATEAU building risk
official_export_002:69,river_flooding,洪水浸水想定区域,0.051,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_001:83,river_flooding,洪水浸水想定区域,0.14,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
13104:176,river_flooding,洪水浸水想定区域,0.021,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131024000000.0,high_tide,高潮浸水想定,0.27,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.2,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,4.21,東京都高潮浸水想定区域図（令和6年12月19日）,,3m以上5m未満,PLATEAU building risk
official_export_002:467,river_flooding,洪水浸水想定区域,0.013,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.28,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.09,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
13104:124,river_flooding,洪水浸水想定区域,0.077,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131067100053,river_flooding,洪水浸水想定区域,0.117,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
132000000000.0,river_flooding,洪水浸水想定区域,0.03,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
13104:214,river_flooding,洪水浸水想定区域,0.032,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
199,river_flooding,洪水浸水想定区域,0.034,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.745,神田川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_002:76,river_flooding,洪水浸水想定区域,0.314,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
35,river_flooding,洪水浸水想定区域,1.09,隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
35,high_tide,高潮浸水想定,0.98,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
54,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.4,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,5.38,東京都高潮浸水想定区域図（令和6年12月19日）,,5m以上10m未満,PLATEAU building risk
1.32209E+11,river_flooding,洪水浸水想定区域,0.01,黒目川・落合川・柳瀬川・空堀川・奈良橋川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131075100105,river_flooding,洪水浸水想定区域,0.69,江東内部河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
131075100105,high_tide,高潮浸水想定,4.78,東京都高潮浸水想定区域図（令和6年12月19日）,,3m以上5m未満,PLATEAU building risk
13104:132,river_flooding,洪水浸水想定区域,0.006,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.24,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,5.02,東京都高潮浸水想定区域図（令和6年12月19日）,,5m以上10m未満,PLATEAU building risk
131024000000.0,river_flooding,洪水浸水想定区域,0.01,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_003:62,high_tide,高潮浸水想定,1.77,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
7,river_flooding,洪水浸水想定区域,0.375,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.9,江東内部河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,5.33,東京都高潮浸水想定区域図（令和6年12月19日）,,5m以上10m未満,PLATEAU building risk
33,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131075100014,river_flooding,洪水浸水想定区域,0.08,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131075100014,high_tide,高潮浸水想定,1.22,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:277,river_flooding,洪水浸水想定区域,0.66,隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_002:277,high_tide,高潮浸水想定,3.56,東京都高潮浸水想定区域図（令和6年12月19日）,,3m以上5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.13,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,1.84,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
131024000000.0,river_flooding,洪水浸水想定区域,0.87,隅田川・新河岸川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
131156000000.0,river_flooding,洪水浸水想定区域,0.006,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:211,river_flooding,洪水浸水想定区域,0.01,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:414,river_flooding,洪水浸水想定区域,0.023,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:40,river_flooding,洪水浸水想定区域,0.03,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
27,river_flooding,洪水浸水想定区域,0.04,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
243,river_flooding,洪水浸水想定区域,0.07,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
144,river_flooding,洪水浸水想定区域,0.11,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.12,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.52,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
official_export_002:142,river_flooding,洪水浸水想定区域,0.014,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:22,river_flooding,洪水浸水想定区域,0.96,多摩川水系多摩川・浅川・大栗川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,0.09,江東内部河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,2.77,東京都高潮浸水想定区域図（令和6年12月19日）,,0.5m以上3m未満,PLATEAU building risk
132101000000.0,river_flooding,洪水浸水想定区域,0.09,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:195,river_flooding,洪水浸水想定区域,0.007,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
6,river_flooding,洪水浸水想定区域,0.017,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
13104:153,river_flooding,洪水浸水想定区域,0.011,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:248,river_flooding,洪水浸水想定区域,0.47,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川,L1（計画規模）,0.5m未満,PLATEAU building risk
official_export_002:248,river_flooding,洪水浸水想定区域,1.6,古川水系渋谷川・古川・目黒川水系目黒川・呑川水系呑川・立会川水系立会川・内川水系内川,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
official_export_002:248,river_flooding,洪水浸水想定区域,1.6,城南地区河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
131024000000.0,river_flooding,洪水浸水想定区域,0.08,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
244,river_flooding,洪水浸水想定区域,0.06,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:368,river_flooding,洪水浸水想定区域,0.01,野川・仙川・入間川・谷沢川・丸子川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:52,river_flooding,洪水浸水想定区域,0.02,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
26,river_flooding,洪水浸水想定区域,0.06,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
131083000000.0,river_flooding,洪水浸水想定区域,1.11,江東内部河川流域,L2（想定最大規模）,0.5m以上3m未満,PLATEAU building risk
131083000000.0,high_tide,高潮浸水想定,6.13,東京都高潮浸水想定区域図（令和6年12月19日）,,5m以上10m未満,PLATEAU building risk
official_export_002:381,river_flooding,洪水浸水想定区域,0.086,城南地区河川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
13104:200,river_flooding,洪水浸水想定区域,0.058,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:420,river_flooding,洪水浸水想定区域,0.042,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:421,river_flooding,洪水浸水想定区域,0.042,神田川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
50,river_flooding,洪水浸水想定区域,0.01,秋川・平井川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
official_export_002:385,river_flooding,洪水浸水想定区域,0.25,隅田川・新河岸川流域,L2（想定最大規模）,0.5m未満,PLATEAU building risk
